agent_id,cycle,messages_sent,messages_received,vision_x,vision_y,estimated_x,estimated_y,sent_x,sent_y,agent_with_vision,agent_who_broadcasted,agent_pos_x,agent_pos_y
10,187,1,7,,,-1.08,0.55,-1.08,0.55,False,True,-1.28,0.54
11,187,0,8,,,-1.08,0.55,,,False,False,-2.48,5.9
1,188,1,7,-1.05,0.55,-1.05,0.55,-1.03,0.57,True,True,-13.98,0.01
2,188,0,8,,,-1.05,0.55,,,False,False,-7.99,-5.36
3,188,1,7,,,-1.05,0.55,-1.04,0.56,False,True,-9.4,-0.01
4,188,1,7,,,-1.05,0.55,-1.04,0.56,False,True,-9.41,4.96
5,188,0,8,,,-1.05,0.55,,,False,False,-5.62,-5.05
6,188,1,7,,,-1.05,0.55,-1.05,0.54,False,True,-5.58,-0.01
7,188,1,7,,,-1.05,0.55,-1.06,0.54,False,True,-5.68,4.97
8,188,1,7,,,-1.05,0.55,-1.06,0.54,False,True,-1.95,-6.01
9,188,1,7,,,-1.05,0.55,-1.05,0.55,False,True,-1.95,-2.52
10,188,1,7,,,-1.05,0.55,-1.05,0.55,False,True,-1.25,0.56
11,188,0,8,,,-1.05,0.55,,,False,False,-2.2,5.91
1,189,1,7,-1.02,0.52,-1.04,0.55,-1.04,0.59,True,True,-13.99,0.01
2,189,0,8,,,-1.04,0.55,,,False,False,-8.11,-5.2
3,189,1,7,,,-1.04,0.55,-1.05,0.56,False,True,-9.23,-0.01
4,189,1,7,,,-1.04,0.55,-1.01,0.58,False,True,-9.25,4.99
5,189,0,8,,,-1.04,0.55,,,False,False,-5.37,-4.99
6,189,1,7,,,-1.04,0.55,-1.03,0.55,False,True,-5.25,-0.02
7,189,1,7,,,-1.04,0.55,-1.02,0.55,False,True,-5.49,4.93
8,189,1,7,,,-1.04,0.55,-1.03,0.55,False,True,-1.66,-5.99
9,189,1,7,,,-1.04,0.55,-1.05,0.54,False,True,-1.81,-2.5
10,189,1,7,,,-1.04,0.55,-1.04,0.55,False,True,-1.27,0.56
11,189,0,8,,,-1.04,0.55,,,False,False,-2.0,5.88
1,190,1,8,-1.01,0.57,-1.02,0.55,-1.01,0.55,True,True,-13.99,0.03
2,190,1,8,,,-1.02,0.55,-1.04,0.54,False,True,-8.07,-5.19
3,190,1,8,,,-1.02,0.55,-1.01,0.55,False,True,-9.02,-0.02
4,190,1,8,,,-1.02,0.55,-1.03,0.55,False,True,-9.21,5.0
5,190,0,9,,,-1.02,0.55,,,False,False,-5.24,-4.93
6,190,1,8,,,-1.02,0.55,-1.03,0.54,False,True,-4.95,0.02
7,190,1,8,,,-1.02,0.55,-1.01,0.55,False,True,-5.32,4.91
8,190,1,8,,,-1.02,0.55,-1.01,0.55,False,True,-1.41,-5.99
9,190,1,8,,,-1.02,0.55,-1.03,0.55,False,True,-1.59,-2.48
10,190,1,8,,,-1.02,0.55,-1.02,0.55,False,True,-1.25,0.52
11,190,0,9,,,-1.02,0.55,,,False,False,-1.83,5.88
1,191,1,8,-1.04,0.57,-1.02,0.55,-1.03,0.55,True,True,-14.0,0.01
2,191,1,8,,,-1.02,0.55,-1.01,0.52,False,True,-8.06,-5.18
3,191,1,8,,,-1.02,0.55,-1.03,0.55,False,True,-9.02,0.0
4,191,1,8,,,-1.02,0.55,-1.01,0.56,False,True,-9.33,5.02
5,191,0,9,,,-1.02,0.55,,,False,False,-5.27,-4.97
6,191,1,8,,,-1.02,0.55,-1.02,0.54,False,True,-4.63,-0.03
7,191,1,8,,,-1.02,0.55,-1.03,0.54,False,True,-5.32,4.9
8,191,1,8,,,-1.02,0.55,-1.02,0.55,False,True,-1.11,-5.98
9,191,1,8,,,-1.02,0.55,-1.02,0.55,False,True,-1.49,-2.46
10,191,1,8,,,-1.02,0.55,-1.02,0.55,False,True,-1.23,0.56
11,191,0,9,,,-1.02,0.55,,,False,False,-1.77,5.96
1,192,1,8,-1.03,0.54,-1.02,0.55,-1.0,0.57,True,True,-13.99,0.01
2,192,1,8,,,-1.02,0.55,-1.04,0.57,False,True,-7.94,-5.09
3,192,1,8,-1.02,0.53,-1.02,0.55,-1.01,0.54,True,True,-8.9,-0.03
4,192,1,8,-1.01,0.57,-1.02,0.55,-1.01,0.57,True,True,-9.31,5.01
5,192,0,9,,,-1.02,0.55,,,False,False,-5.35,-5.03
6,192,1,8,-1.01,0.54,-1.02,0.55,-1.01,0.54,True,True,-4.27,0.03
7,192,1,8,-1.02,0.55,-1.02,0.55,-1.01,0.55,True,True,-5.08,4.92
8,192,1,8,-1.01,0.56,-1.02,0.55,-0.98,0.55,True,True,-0.75,-6.0
9,192,1,8,-1.02,0.55,-1.02,0.55,-1.02,0.55,True,True,-1.24,-2.43
10,192,1,8,-1.01,0.55,-1.02,0.55,-1.02,0.55,True,True,-1.25,0.55
11,192,0,9,,,-1.02,0.55,,,False,False,-1.69,5.99
1,193,1,7,-0.95,0.58,-1.01,0.55,-0.97,0.59,True,True,-13.99,-0.01
2,193,1,8,,,-1.01,0.55,-1.03,0.56,False,True,-7.85,-5.0
3,193,1,7,,,-1.01,0.55,-1.08,0.54,False,True,-9.02,-0.02
4,193,1,6,,,-1.01,0.55,-1.14,0.52,False,True,-9.35,5.02
5,193,0,7,,,-1.01,0.55,,,False,False,-5.2,-5.04
6,193,1,6,,,-1.01,0.55,-1.01,0.55,False,True,-4.11,0.07
7,193,1,6,,,-1.01,0.55,-1.01,0.55,False,True,-5.03,4.91
8,193,1,6,,,-1.01,0.55,-0.99,0.53,False,True,-0.62,-6.01
9,193,1,6,,,-1.01,0.55,-1.02,0.54,False,True,-1.16,-2.43
10,193,1,6,,,-1.01,0.55,-1.01,0.55,False,True,-1.15,0.56
11,193,0,7,,,-1.01,0.55,,,False,False,-1.54,6.0
1,194,1,8,-0.83,0.74,-0.9,0.62,-0.82,0.74,True,True,-14.0,0.01
2,194,1,8,,,-0.91,0.62,-0.81,0.72,False,True,-7.96,-4.93
3,194,1,8,,,-0.91,0.62,-0.84,0.73,False,True,-9.31,-0.02
4,194,1,8,,,-0.91,0.62,-0.81,0.72,False,True,-9.37,5.0
5,194,0,9,,,-0.91,0.62,,,False,False,-5.22,-5.05
6,194,1,8,,,-0.91,0.62,-0.83,0.67,False,True,-4.18,0.05
7,194,1,8,,,-0.91,0.62,-0.84,0.68,False,True,-5.16,4.99
8,194,1,8,,,-0.91,0.62,-0.87,0.64,False,True,-0.72,-6.05
9,194,1,8,,,-0.91,0.62,-0.9,0.62,False,True,-1.27,-2.48
10,194,1,8,,,-0.91,0.62,-0.92,0.61,False,True,-1.15,0.57
11,194,0,9,,,-0.91,0.62,,,False,False,-1.54,5.97
1,195,1,8,-0.81,0.8,-0.81,0.73,-0.78,0.74,True,True,-13.99,0.01
2,195,1,8,,,-0.81,0.73,-0.8,0.74,False,True,-8.32,-4.94
3,195,1,8,,,-0.81,0.73,-0.8,0.75,False,True,-9.3,-0.02
4,195,1,8,,,-0.81,0.73,-0.79,0.74,False,True,-9.34,4.99
5,195,0,9,,,-0.81,0.73,,,False,False,-5.49,-5.02
6,195,1,8,,,-0.81,0.73,-0.79,0.74,False,True,-4.5,0.03
7,195,1,8,,,-0.81,0.73,-0.81,0.74,False,True,-5.43,5.03
8,195,1,8,,,-0.81,0.73,-0.8,0.73,False,True,-0.91,-6.08
9,195,1,8,,,-0.81,0.73,-0.83,0.73,False,True,-1.53,-2.48
10,195,1,8,,,-0.81,0.73,-0.81,0.73,False,True,-1.04,0.66
11,195,0,9,,,-0.81,0.73,,,False,False,-1.72,5.94
1,196,1,8,-0.79,0.77,-0.79,0.75,-0.8,0.71,True,True,-13.99,0.03
2,196,1,8,,,-0.79,0.75,-0.8,0.76,False,True,-8.64,-4.95
3,196,1,8,,,-0.79,0.75,-0.79,0.73,False,True,-9.3,-0.01
4,196,1,8,,,-0.79,0.75,-0.78,0.76,False,True,-9.33,4.99
5,196,0,9,,,-0.79,0.75,,,False,False,-5.56,-5.0
6,196,1,8,,,-0.79,0.75,-0.79,0.74,False,True,-4.86,0.02
7,196,1,8,,,-0.79,0.75,-0.78,0.75,False,True,-5.51,5.01
8,196,1,8,,,-0.79,0.75,-0.79,0.75,False,True,-1.23,-6.07
9,196,1,8,,,-0.79,0.75,-0.8,0.75,False,True,-1.77,-2.5
10,196,1,8,,,-0.79,0.75,-0.79,0.75,False,True,-1.0,0.68
11,196,0,9,,,-0.79,0.75,,,False,False,-1.89,5.91
1,197,1,8,-0.79,0.76,-0.78,0.76,-0.81,0.8,True,True,-13.99,0.01
2,197,1,8,,,-0.78,0.76,-0.79,0.79,False,True,-9.0,-4.99
3,197,1,8,,,-0.78,0.76,-0.79,0.78,False,True,-9.3,-0.03
4,197,1,8,,,-0.78,0.76,-0.8,0.79,False,True,-9.33,4.96
5,197,0,9,,,-0.78,0.76,,,False,False,-5.53,-5.0
6,197,1,8,,,-0.78,0.76,-0.79,0.78,False,True,-5.2,-0.0
7,197,1,8,,,-0.78,0.76,-0.77,0.78,False,True,-5.52,5.0
8,197,1,8,,,-0.78,0.76,-0.77,0.76,False,True,-1.47,-6.02
9,197,1,8,,,-0.78,0.76,-0.78,0.76,False,True,-1.79,-2.51
10,197,1,8,,,-0.78,0.76,-0.78,0.76,False,True,-1.05,0.76
11,197,0,9,,,-0.78,0.76,,,False,False,-1.81,5.95
1,198,1,8,-0.82,0.86,-0.8,0.81,-0.82,0.86,True,True,-13.99,0.01
2,198,1,8,,,-0.8,0.81,-0.78,0.81,False,True,-9.26,-5.02
3,198,1,8,,,-0.8,0.81,-0.81,0.83,False,True,-9.3,-0.02
4,198,1,8,,,-0.8,0.81,-0.8,0.84,False,True,-9.33,4.98
5,198,0,9,,,-0.8,0.81,,,False,False,-5.52,-4.99
6,198,1,8,,,-0.8,0.81,-0.8,0.81,False,True,-5.45,0.01
7,198,1,8,,,-0.8,0.81,-0.8,0.82,False,True,-5.52,5.0
8,198,1,8,,,-0.8,0.81,-0.84,0.82,False,True,-1.69,-6.03
9,198,1,8,,,-0.8,0.81,-0.8,0.81,False,True,-1.74,-2.51
10,198,1,8,,,-0.8,0.81,-0.8,0.81,False,True,-1.04,0.78
11,198,0,9,,,-0.8,0.81,,,False,False,-1.74,5.99
1,199,1,8,-0.7,0.93,-0.8,0.85,-0.74,0.92,True,True,-14.0,0.01
2,199,1,8,,,-0.8,0.84,-0.72,0.88,False,True,-9.27,-4.99
3,199,1,8,,,-0.8,0.84,-0.74,0.86,False,True,-9.27,-0.01
4,199,1,8,,,-0.8,0.84,-0.78,0.85,False,True,-9.31,4.97
5,199,0,9,,,-0.8,0.84,,,False,False,-5.52,-4.98
6,199,1,8,,,-0.8,0.84,-0.79,0.89,False,True,-5.49,-0.0
7,199,1,8,,,-0.8,0.84,-0.79,0.88,False,True,-5.52,4.98
8,199,1,8,,,-0.8,0.84,-0.78,0.86,False,True,-1.7,-6.03
9,199,1,8,,,-0.8,0.84,-0.81,0.84,False,True,-1.75,-2.5
10,199,1,8,,,-0.8,0.84,-0.8,0.84,False,True,-1.04,0.95
11,199,0,9,,,-0.8,0.84,,,False,False,-1.75,5.96
1,200,1,8,-0.59,0.91,-0.66,0.9,-0.61,0.92,True,True,-13.99,-0.02
2,200,1,8,,,-0.66,0.9,-0.61,0.92,False,True,-9.07,-4.95
3,200,1,8,,,-0.66,0.9,-0.62,0.89,False,True,-8.97,0.01
4,200,1,8,,,-0.66,0.9,-0.61,0.9,False,True,-9.08,4.94
5,200,0,9,,,-0.66,0.9,,,False,False,-5.45,-4.96
6,200,1,8,,,-0.66,0.9,-0.61,0.91,False,True,-5.25,0.03
7,200,1,8,,,-0.66,0.9,-0.61,0.92,False,True,-5.27,4.92
8,200,1,8,,,-0.66,0.9,-0.64,0.9,False,True,-1.59,-5.96
9,200,1,8,,,-0.66,0.9,-0.67,0.9,False,True,-1.56,-2.45
10,200,1,8,,,-0.66,0.9,-0.67,0.9,False,True,-1.0,0.91
11,200,0,9,,,-0.66,0.9,,,False,False,-1.67,5.95
1,201,1,8,-0.6,0.77,-0.61,0.88,-0.59,0.78,True,True,-13.99,-0.01
2,201,1,8,,,-0.61,0.88,-0.63,0.82,False,True,-8.75,-4.97
3,201,1,8,,,-0.61,0.88,-0.6,0.78,False,True,-8.61,0.05
4,201,1,8,,,-0.61,0.88,-0.59,0.83,False,True,-8.77,4.9
5,201,0,9,,,-0.61,0.88,,,False,False,-5.18,-5.0
6,201,1,8,,,-0.61,0.88,-0.61,0.84,False,True,-4.89,0.06
7,201,1,8,,,-0.61,0.88,-0.6,0.83,False,True,-4.98,4.83
8,201,1,8,,,-0.61,0.88,-0.58,0.86,False,True,-1.41,-5.99
9,201,1,8,,,-0.61,0.88,-0.6,0.87,False,True,-1.22,-2.47
10,201,1,8,,,-0.61,0.88,-0.61,0.89,False,True,-0.96,0.87
11,201,0,9,,,-0.61,0.88,,,False,False,-1.4,5.92
1,202,1,8,-0.53,0.76,-0.58,0.78,-0.56,0.71,True,True,-13.99,0.0
2,202,1,8,,,-0.59,0.79,-0.55,0.77,False,True,-8.44,-4.99
3,202,1,8,,,-0.59,0.79,-0.56,0.77,False,True,-8.39,-0.0
4,202,1,8,,,-0.59,0.79,-0.53,0.77,False,True,-8.48,4.85
5,202,0,9,,,-0.59,0.79,,,False,False,-4.83,-5.09
6,202,1,8,,,-0.59,0.79,-0.56,0.77,False,True,-4.55,0.03
7,202,1,8,,,-0.59,0.79,-0.57,0.77,False,True,-4.69,4.82
8,202,1,8,,,-0.59,0.79,-0.59,0.78,False,True,-1.09,-5.99
9,202,1,8,,,-0.59,0.79,-0.58,0.77,False,True,-0.97,-2.45
10,202,1,8,,,-0.59,0.79,-0.59,0.79,False,True,-0.93,0.84
11,202,0,9,,,-0.59,0.79,,,False,False,-1.13,5.92
1,203,1,8,-0.58,0.6,-0.55,0.72,-0.56,0.6,True,True,-13.99,0.0
2,203,1,8,,,-0.55,0.72,-0.58,0.62,False,True,-8.17,-5.01
3,203,1,8,,,-0.55,0.72,-0.58,0.63,False,True,-8.11,-0.0
4,203,1,8,,,-0.55,0.72,-0.57,0.64,False,True,-8.23,4.83
5,203,0,9,,,-0.55,0.72,,,False,False,-4.63,-5.08
6,203,1,8,,,-0.55,0.72,-0.57,0.68,False,True,-4.31,-0.02
7,203,1,8,,,-0.55,0.72,-0.57,0.69,False,True,-4.46,4.77
8,203,1,8,,,-0.55,0.72,-0.57,0.69,False,True,-0.85,-6.0
9,203,1,8,,,-0.55,0.72,-0.54,0.73,False,True,-0.77,-2.51
10,203,1,8,,,-0.55,0.72,-0.54,0.73,False,True,-0.86,0.78
11,203,0,9,,,-0.55,0.72,,,False,False,-1.09,5.92
1,204,1,8,-0.58,0.49,-0.57,0.57,-0.57,0.52,True,True,-13.98,0.0
2,204,1,8,,,-0.57,0.57,-0.55,0.5,False,True,-7.87,-4.94
3,204,1,8,,,-0.57,0.57,-0.57,0.5,False,True,-7.83,-0.01
4,204,1,8,,,-0.57,0.57,-0.57,0.53,False,True,-7.9,4.8
5,204,0,9,,,-0.57,0.57,,,False,False,-4.38,-5.04
6,204,1,8,,,-0.57,0.57,-0.57,0.54,False,True,-4.06,-0.06
7,204,1,8,,,-0.57,0.57,-0.56,0.56,False,True,-4.15,4.69
8,204,1,8,,,-0.57,0.57,-0.55,0.56,False,True,-0.55,-6.0
9,204,1,8,,,-0.57,0.57,-0.57,0.57,False,True,-0.46,-2.49
10,204,1,8,,,-0.57,0.57,-0.57,0.58,False,True,-0.85,0.61
11,204,0,9,,,-0.57,0.57,,,False,False,-1.1,5.95
1,205,1,8,-0.56,0.47,-0.57,0.48,-0.56,0.43,True,True,-13.99,0.02
2,205,1,8,,,-0.57,0.49,-0.58,0.47,False,True,-7.58,-4.88
3,205,1,8,,,-0.57,0.49,-0.56,0.45,False,True,-7.49,0.01
4,205,1,8,,,-0.57,0.49,-0.58,0.46,False,True,-7.62,4.76
5,205,0,9,,,-0.57,0.49,,,False,False,-4.07,-5.02
6,205,1,8,,,-0.57,0.49,-0.56,0.47,False,True,-3.73,-0.07
7,205,1,8,,,-0.57,0.49,-0.57,0.46,False,True,-3.83,4.69
8,205,1,8,,,-0.57,0.49,-0.55,0.47,False,True,-0.19,-6.02
9,205,1,8,,,-0.57,0.49,-0.57,0.48,False,True,-0.18,-2.55
10,205,1,8,,,-0.57,0.49,-0.57,0.49,False,True,-0.82,0.53
11,205,0,9,,,-0.57,0.49,,,False,False,-0.9,6.0
1,206,1,8,-0.55,0.4,-0.56,0.43,-0.57,0.39,True,True,-13.98,0.02
2,206,1,8,,,-0.56,0.43,-0.55,0.42,False,True,-7.25,-4.84
3,206,1,8,,,-0.56,0.43,-0.55,0.41,False,True,-7.12,0.04
4,206,1,8,,,-0.56,0.43,-0.57,0.41,False,True,-7.31,4.75
5,206,0,9,,,-0.56,0.43,,,False,False,-3.79,-4.97
6,206,1,8,,,-0.56,0.43,-0.55,0.42,False,True,-3.42,-0.08
7,206,1,8,,,-0.56,0.43,-0.54,0.42,False,True,-3.54,4.67
8,206,1,8,,,-0.56,0.43,-0.56,0.42,False,True,0.12,-6.0
9,206,1,8,,,-0.56,0.43,-0.56,0.43,False,True,0.13,-2.49
10,206,1,8,,,-0.56,0.43,-0.56,0.43,False,True,-0.81,0.46
11,206,0,9,,,-0.56,0.43,,,False,False,-0.62,5.96
1,207,1,8,-0.56,0.38,-0.56,0.39,-0.56,0.45,True,True,-13.99,0.01
2,207,1,8,,,-0.56,0.39,-0.55,0.38,False,True,-6.95,-4.84
3,207,1,8,,,-0.56,0.39,-0.56,0.38,False,True,-6.78,0.04
4,207,1,8,,,-0.56,0.39,-0.58,0.38,False,True,-7.05,4.76
5,207,0,9,,,-0.56,0.39,,,False,False,-3.49,-5.0
6,207,1,8,,,-0.56,0.39,-0.56,0.38,False,True,-3.07,-0.1
7,207,1,8,,,-0.56,0.39,-0.57,0.38,False,True,-3.22,4.67
8,207,1,8,,,-0.56,0.39,-0.55,0.4,False,True,0.5,-6.02
9,207,1,8,,,-0.56,0.39,-0.56,0.4,False,True,0.46,-2.54
10,207,1,8,,,-0.56,0.39,-0.56,0.39,False,True,-0.8,0.43
11,207,0,9,,,-0.56,0.39,,,False,False,-0.36,5.99
1,208,1,8,-0.56,0.37,-0.56,0.37,-0.56,0.33,True,True,-14.0,0.0
2,208,1,8,,,-0.56,0.37,-0.56,0.35,False,True,-6.66,-4.83
3,208,1,8,,,-0.56,0.37,-0.56,0.36,False,True,-6.44,0.03
4,208,1,8,,,-0.56,0.37,-0.55,0.37,False,True,-6.74,4.73
5,208,0,9,,,-0.56,0.37,,,False,False,-3.19,-5.0
6,208,1,8,,,-0.56,0.37,-0.55,0.36,False,True,-2.7,-0.09
7,208,1,8,,,-0.56,0.37,-0.55,0.37,False,True,-2.92,4.66
8,208,1,8,,,-0.56,0.37,-0.59,0.37,False,True,0.84,-6.02
9,208,1,8,,,-0.56,0.37,-0.55,0.37,False,True,0.75,-2.58
10,208,1,8,,,-0.56,0.37,-0.56,0.37,False,True,-0.78,0.39
11,208,0,9,,,-0.56,0.37,,,False,False,-0.09,5.91
1,209,1,8,-0.53,0.32,-0.55,0.36,-0.55,0.37,True,True,-13.99,-0.0
2,209,1,8,,,-0.55,0.36,-0.57,0.36,False,True,-6.37,-4.86
3,209,1,8,,,-0.55,0.36,-0.55,0.33,False,True,-6.1,0.04
4,209,1,8,,,-0.55,0.36,-0.55,0.35,False,True,-6.41,4.72
5,209,0,9,,,-0.55,0.36,,,False,False,-2.91,-4.98
6,209,1,8,,,-0.55,0.36,-0.56,0.36,False,True,-2.33,-0.07
7,209,1,8,,,-0.55,0.36,-0.56,0.36,False,True,-2.65,4.74
8,209,1,8,,,-0.55,0.36,-0.56,0.35,False,True,1.17,-6.02
9,209,1,8,,,-0.55,0.36,-0.56,0.36,False,True,1.11,-2.56
10,209,1,8,,,-0.55,0.36,-0.55,0.36,False,True,-0.78,0.33
11,209,0,9,,,-0.55,0.36,,,False,False,0.21,5.88
1,210,1,8,-0.55,0.34,-0.55,0.35,-0.52,0.32,True,True,-14.0,0.0
2,210,1,8,,,-0.55,0.35,-0.55,0.36,False,True,-6.06,-4.87
3,210,1,8,,,-0.55,0.35,-0.57,0.35,False,True,-5.85,0.01
4,210,1,8,,,-0.55,0.35,-0.56,0.35,False,True,-6.15,4.75
5,210,0,9,,,-0.55,0.35,,,False,False,-2.58,-5.01
6,210,1,8,,,-0.55,0.35,-0.56,0.35,False,True,-2.04,-0.08
7,210,1,8,,,-0.55,0.35,-0.55,0.36,False,True,-2.37,4.85
8,210,1,8,,,-0.55,0.35,-0.58,0.35,False,True,1.56,-5.98
9,210,1,8,,,-0.55,0.35,-0.56,0.35,False,True,1.44,-2.52
10,210,1,8,,,-0.55,0.35,-0.55,0.35,False,True,-0.79,0.35
11,210,0,9,,,-0.55,0.35,,,False,False,0.5,5.89
1,211,1,8,0.55,0.38,-0.52,0.34,0.38,0.35,True,True,-13.99,0.0
2,211,1,8,,,-0.53,0.34,0.17,0.36,False,True,-5.79,-4.95
3,211,1,8,,,-0.53,0.34,0.0,0.33,False,True,-5.74,-0.0
4,211,1,8,,,-0.53,0.34,-0.2,0.36,False,True,-5.85,4.87
5,211,0,9,,,-0.53,0.34,,,False,False,-2.34,-4.99
6,211,1,8,,,-0.53,0.34,-0.56,0.34,False,True,-1.86,-0.06
7,211,1,8,,,-0.53,0.34,-0.57,0.34,False,True,-2.09,4.95
8,211,1,8,,,-0.53,0.34,-0.56,0.36,False,True,1.86,-5.98
9,211,1,8,,,-0.53,0.34,-0.55,0.35,False,True,1.72,-2.48
10,211,1,8,,,-0.53,0.34,-0.55,0.34,False,True,-0.46,0.44
11,211,0,9,,,-0.53,0.34,,,False,False,0.81,5.94
1,212,1,7,2.16,0.37,0.99,0.34,2.04,0.4,True,True,-13.99,0.01
2,212,1,7,,,0.95,0.34,1.92,0.34,False,True,-5.58,-5.0
3,212,0,8,,,0.95,0.34,,,False,False,-5.57,-0.03
4,212,1,7,,,0.95,0.34,1.67,0.35,False,True,-5.62,4.99
5,212,0,8,,,0.95,0.34,,,False,False,-2.01,-4.97
6,212,1,7,,,0.95,0.34,1.39,0.35,False,True,-1.72,-0.06
7,212,1,7,,,0.95,0.34,1.24,0.34,False,True,-1.79,4.94
8,212,1,7,,,0.95,0.34,1.07,0.33,False,True,2.2,-6.01
9,212,1,7,,,0.95,0.34,0.92,0.34,False,True,2.05,-2.47
10,212,1,7,,,0.95,0.34,0.75,0.34,False,True,0.04,0.58
11,212,0,8,,,0.95,0.34,,,False,False,1.07,6.03
1,213,1,6,3.15,0.38,2.57,0.33,3.09,0.31,True,True,-14.0,0.03
2,213,1,7,,,2.54,0.34,3.01,0.36,False,True,-5.36,-4.99
3,213,1,7,,,2.54,0.34,2.94,0.31,False,True,-5.52,-0.06
4,213,1,6,,,2.51,0.34,2.83,0.32,False,True,-5.44,5.02
5,213,0,7,,,2.51,0.34,,,False,False,-1.89,-5.01
6,213,1,6,,,2.51,0.34,2.67,0.33,False,True,-1.63,-0.17
7,213,1,6,,,2.51,0.34,2.55,0.33,False,True,-1.51,4.93
8,213,1,6,,,2.51,0.34,2.48,0.34,False,True,2.5,-6.1
9,213,1,6,,,2.51,0.34,2.37,0.34,False,True,2.26,-2.43
10,213,0,7,,,2.51,0.34,,,False,False,0.1,0.61
11,213,0,7,,,2.51,0.34,,,False,False,1.35,6.06
1,214,1,7,3.77,0.35,3.42,0.34,3.71,0.33,True,True,-13.99,0.02
2,214,1,7,,,3.39,0.34,3.67,0.35,False,True,-5.03,-4.92
3,214,1,7,,,3.39,0.34,3.64,0.35,False,True,-5.21,-0.02
4,214,1,7,,,3.39,0.34,3.57,0.32,False,True,-5.14,5.06
5,214,0,8,,,3.39,0.34,,,False,False,-2.0,-5.04
6,214,1,7,,,3.39,0.34,3.46,0.35,False,True,-1.42,-0.35
7,214,1,7,,,3.39,0.34,3.43,0.35,False,True,-1.22,4.9
8,214,1,7,,,3.39,0.34,3.34,0.33,False,True,2.8,-6.13
9,214,1,7,,,3.39,0.34,3.29,0.34,False,True,2.58,-2.31
10,214,0,8,,,3.39,0.34,,,False,False,0.02,0.57
11,214,0,8,,,3.39,0.34,,,False,False,1.44,6.12
1,215,1,7,4.16,0.27,3.94,0.33,4.09,0.31,True,True,-13.99,0.02
2,215,1,7,,,3.92,0.34,4.12,0.32,False,True,-4.7,-4.87
3,215,1,7,,,3.92,0.34,4.07,0.32,False,True,-4.85,-0.04
4,215,1,7,,,3.92,0.34,4.07,0.36,False,True,-4.83,5.0
5,215,0,8,,,3.92,0.34,,,False,False,-2.29,-5.07
6,215,1,7,,,3.92,0.34,3.96,0.34,False,True,-1.14,-0.48
7,215,1,7,,,3.92,0.34,3.93,0.34,False,True,-0.91,4.83
8,215,1,7,,,3.92,0.34,3.88,0.35,False,True,3.11,-6.1
9,215,1,7,,,3.92,0.34,3.86,0.33,False,True,2.86,-2.03
10,215,0,8,,,3.92,0.34,,,False,False,-0.16,0.51
11,215,0,8,,,3.92,0.34,,,False,False,1.55,6.09
1,216,1,8,4.4,0.3,4.25,0.34,4.38,0.35,True,True,-13.99,0.0
2,216,1,8,4.39,0.35,4.24,0.33,4.37,0.38,True,True,-4.37,-4.85
3,216,1,8,4.41,0.32,4.24,0.33,4.36,0.34,True,True,-4.48,-0.01
4,216,1,8,4.4,0.32,4.24,0.33,4.36,0.31,True,True,-4.52,4.9
5,216,0,9,,,4.24,0.33,,,False,False,-2.57,-5.01
6,216,1,8,4.42,0.34,4.24,0.33,4.27,0.34,True,True,-0.84,-0.46
7,216,1,8,4.41,0.33,4.24,0.33,4.27,0.36,True,True,-0.55,4.81
8,216,1,8,4.43,0.34,4.24,0.33,4.24,0.35,True,True,3.47,-6.14
9,216,1,8,4.4,0.35,4.24,0.33,4.22,0.33,True,True,3.09,-1.7
10,216,1,8,4.41,0.33,4.24,0.33,4.19,0.32,True,True,-0.3,0.46
11,216,0,9,,,4.24,0.33,,,False,False,1.79,5.99
1,217,1,8,4.56,0.39,4.47,0.34,4.55,0.37,True,True,-13.98,0.0
2,217,1,7,4.57,0.32,4.46,0.34,4.54,0.34,True,True,-4.0,-4.87
3,217,1,7,4.56,0.33,4.46,0.34,4.53,0.33,True,True,-4.12,0.01
4,217,1,7,4.58,0.32,4.46,0.34,4.52,0.32,True,True,-4.21,4.82
5,217,0,8,,,4.46,0.34,,,False,False,-2.62,-4.95
6,217,1,7,4.57,0.32,4.46,0.34,4.5,0.33,True,True,-0.57,-0.34
7,217,1,7,4.57,0.35,4.46,0.34,4.47,0.33,True,True,-0.28,4.71
8,217,1,7,4.6,0.34,4.46,0.34,4.46,0.34,True,True,3.75,-6.11
9,217,1,7,4.57,0.32,4.46,0.34,4.44,0.34,True,True,3.34,-1.4
10,217,1,7,4.57,0.33,4.46,0.34,4.43,0.33,True,True,-0.34,0.43
11,217,0,8,,,4.46,0.34,,,False,False,2.06,5.92
1,218,1,8,4.63,0.28,4.6,0.33,4.64,0.37,True,True,-13.99,0.01
2,218,1,7,,,4.6,0.33,4.64,0.34,False,True,-3.79,-4.92
3,218,1,7,,,4.6,0.33,4.63,0.33,False,True,-3.83,-0.02
4,218,1,7,,,4.6,0.33,4.64,0.34,False,True,-3.95,4.83
5,218,0,8,,,4.6,0.33,,,False,False,-2.42,-4.92
6,218,1,7,,,4.6,0.33,4.6,0.33,False,True,-0.31,-0.19
7,218,1,7,,,4.6,0.33,4.6,0.32,False,True,-0.01,4.69
8,218,1,7,,,4.6,0.33,4.58,0.34,False,True,4.01,-6.11
9,218,1,7,,,4.6,0.33,4.6,0.33,False,True,3.49,-1.11
10,218,1,7,,,4.6,0.33,4.57,0.33,False,True,-0.09,0.41
